시도교육청코드,행정표준코드,학교명,도로명주소,홈페이지주소
P10,8321234,전북펫고등학교,전북특별자치도 임실군 오수면 충효로 2099-23,http://osu.hs.kr
P10,8321230,전북푸른학교,전북특별자치도 완주군 고산면 대아저수로 157-11,http://www.jbpr.sc.kr
P10,8321170,전북하이텍고등학교,전북특별자치도 완주군 삼례읍 삼례역로 41-1,https://school.jbedu.kr/jbhitec
P10,8321229,전북혜화학교,전북특별자치도 익산시 덕기길 77,http://www.hyehwa.sc.kr
P10,8321097,전일고등학교,전북특별자치도 전주시 완산구 우전로 249,http://www.jeonil.hs.kr
P10,8332196,전일중학교,전북특별자치도 전주시 덕진구 모래내6길 36,http://www.jb-ci.ms.kr
P10,8321079,전주고등학교,전북특별자치도 전주시 완산구 권삼득로 2,http://www.jeonjugo.hs.kr
P10,8321210,전주고등학교부설방송통신고등학교,전북특별자치도 전주시 완산구 권삼득로 2,https://school.jbedu.kr/jeonjugo/M0117/
P10,8332213,전주곤지중학교,전북특별자치도 전주시 완산구 매곡로 22,http://www.gonji.ms.kr/
P10,8321088,전주공업고등학교,전북특별자치도 전주시 덕진구 여산로 101,http://www.jt.hs.kr
P10,7005348,전주교육대학교군산부설초등학교,전라북도 군산시 팔마로 185,https://school.jbedu.kr/ksbs
P10,7005347,전주교육대학교전주부설초등학교,전라북도 전주시 완산구 팔달로 74,http://jjbs.es.kr
P10,8321098,전주근영여자고등학교,전북특별자치도 전주시 완산구 영경1길 11,https://school.jbedu.kr/geunyoung
P10,8332228,전주근영중학교,전북특별자치도 전주시 완산구 영경1길 11,http://geunyeong.ms.kr
P10,8332121,전주금암초등학교,전북특별자치도 전주시 덕진구 권삼득로 210,http://www.전주금암초등학교.kr
P10,8332122,전주금평초등학교,전북특별자치도 전주시 덕진구 명주3길 16,http://www.geumpyung.es.kr
P10,8332197,전주기린중학교,전북특별자치도 전주시 덕진구 동부대로 739,http://www.kirin.ms.kr/
P10,8332123,전주기린초등학교,전북특별자치도 전주시 덕진구 견훤로 260,http://www.jb-girin.es.kr
P10,8321099,전주기전여자고등학교,전북특별자치도 전주시 완산구 유연로 133,http://kijun.hs.kr
P10,8332229,전주기전중학교,전북특별자치도 전주시 완산구 유연로 133,http://kijeon.ms.kr
P10,8332214,전주남중학교,전북특별자치도 전주시 완산구 덕적골2길 30,https://school.jbedu.kr/cjnam
P10,8332157,전주남초등학교,전북특별자치도 전주시 완산구 장승배기로 376,http://www.jeonjunam.es.kr
P10,8332158,전주대성초등학교,전북특별자치도 전주시 완산구 고덕산1길 20,https://school.jbedu.kr/jjds
P10,8332159,전주대정초등학교,전북특별자치도 전주시 완산구 맏내로 57,https://school.jbedu.kr/jjdj
P10,8321091,전주대학교사범대학부설고등학교,전북특별자치도 전주시 완산구 천잠로 313,http://www.jjbugo.hs.kr
P10,8332198,전주덕일중학교,전북특별자치도 전주시 덕진구 하가로 67,http://www.dims.ms.kr
P10,8332237,전주덕일중학교부설방송통신중학교,전북특별자치도 전주시 덕진구 하가로 67,http://
P10,8332124,전주덕일초등학교,전북특별자치도 전주시 덕진구 하가로 71,http://www.전주덕일초등학교.kr/
P10,8332230,전주덕진중학교,전북특별자치도 전주시 덕진구 기린대로 541-48,https://school.jbedu.kr/deokjin
P10,8332125,전주덕진초등학교,전북특별자치도 전주시 덕진구 들사평로 61,http://www.deukjin.es.kr/
P10,8332126,전주동북초등학교,전북특별자치도 전주시 덕진구 견훤왕궁로 227,http://cidongbug.es.kr
P10,8332127,전주동신초등학교,전북특별자치도 전주시 덕진구 우아9길 1,http://www.jds.es.kr
P10,8332199,전주동중학교,전북특별자치도 전주시 덕진구 심방죽로 23,http://www.jjdj.ms.kr
P10,8332160,전주동초등학교,전북특별자치도 전주시 완산구 물왕멀로 72,http://www.jeonjudong.es.kr
P10,8332226,전주만성중학교,전북특별자치도 전주시 덕진구 오공로 99,https://school.jbedu.kr/manseongms
P10,8332128,전주만성초등학교,전북특별자치도 전주시 덕진구 중동로 32,http://school.jbedu.kr/jeonju-manseong
P10,8332129,전주만수초등학교,전북특별자치도 전주시 덕진구 호성로 130,http://www.mansu.es.kr
P10,8332161,전주문정초등학교,전북특별자치도 전주시 완산구 구이로 1979,http://www.jjmj.es.kr
P10,8332162,전주문학초등학교,전북특별자치도 전주시 완산구 문학로 30,http://jj-munhak.es.kr
P10,8332130,전주미산초등학교,전북특별자치도 전주시 덕진구 전미로 160,http://www.cjms.es.kr
P10,8332131,전주반월초등학교,전북특별자치도 전주시 덕진구 혁신로 707,http://www.banwoul.es.kr
P10,8332132,전주북일초등학교,전북특별자치도 전주시 덕진구 견훤로 336,http://jbukil.es.kr
P10,8332133,전주북초등학교,전북특별자치도 전주시 덕진구 소리로 180,http://school.jbedu.kr/jeonjubuk
P10,8332163,전주삼천남초등학교,전북특별자치도 전주시 완산구 거마남로 65,http://samnam.es.kr
P10,8332164,전주삼천초등학교,전북특별자치도 전주시 완산구 성지산로 38,https://school.jbedu.kr/jjsc
P10,8321087,전주상업정보고등학교,전북특별자치도 전주시 완산구 따박골2길 21,http://jgch.hs.kr/
P10,8332165,전주새연초등학교,전북특별자치도 전주시 완산구 봉곡로 60,http://school.jbedu.kr/saeyeon
P10,8321085,전주생명과학고등학교,전북특별자치도 전주시 덕진구 안덕원로 195,http://www.jls.hs.kr
P10,8332215,전주서곡중학교,전북특별자치도 전주시 완산구 서곡6길 23,http://www.seogok.ms.kr
P10,8332166,전주서곡초등학교,전북특별자치도 전주시 완산구 서곡7길 30,http://sergok.es.kr
P10,8332167,전주서문초등학교,전북특별자치도 전주시 완산구 서신천변11길 19,http://www.seomun.es.kr
P10,8332216,전주서신중학교,전북특별자치도 전주시 완산구 안터2길 40,http://seoshin21.ms.kr
P10,8332168,전주서신초등학교,전북특별자치도 전주시 완산구 전룡로 119,http://jj-seosin.es.kr
P10,8332169,전주서원초등학교,전북특별자치도 전주시 완산구 오두정길 45,http://www.sewon.es.kr
P10,8332170,전주서일초등학교,전북특별자치도 전주시 완산구 새터로 73,http://school.jbedu.kr/seo1
P10,8332217,전주서중학교,전북특별자치도 전주시 완산구 당산로 2,http://www.seojung.ms.kr
P10,8332171,전주서천초등학교,전북특별자치도 전주시 완산구 당산로 9,http://seochun.es.kr/
P10,8321222,전주선화학교,전북특별자치도 전주시 완산구 효자로 39,http://sunhwa.sc.kr
P10,8321100,전주성심여자고등학교,전북특별자치도 전주시 완산구 경기전길 130,http://www.sungsim.hs.kr
P10,8332231,전주성심여자중학교,전북특별자치도 전주시 완산구 경기전길 130,http://www.seongsim.ms.kr
P10,8321082,전주솔내고등학교,전북특별자치도 전주시 덕진구 송천중앙로 170,http://www.solnae.hs.kr
P10,8332200,전주솔빛중학교,전북특별자치도 전주시 덕진구 솔내6길 33,http://www.solvit.ms.kr
P10,8332134,전주송북초등학교,전북특별자치도 전주시 덕진구 천마산로 16,http://www.cjsb.es.kr
P10,8332135,전주송원초등학교,전북특별자치도 전주시 덕진구 와룡로 25,http://www.songwon.es.kr
P10,8332136,전주송천초등학교,전북특별자치도 전주시 덕진구 송천1길 10,http://www.songchun.es.kr
P10,8332137,전주신동초등학교,전북특별자치도 전주시 덕진구 솔내로 211,http://www.jsindong.es.kr
P10,8332172,전주신성초등학교,전북특별자치도 전주시 완산구 평화8길 16-36,http://www.sinseong.es.kr
P10,8332218,전주신일중학교,전북특별자치도 전주시 완산구 견훤왕궁2길 8,http://www.sinil.ms.kr/
P10,8321101,전주신흥고등학교,전북특별자치도 전주시 완산구 서원로 399,http://jsh.hs.kr
P10,8332232,전주신흥중학교,전북특별자치도 전주시 완산구 서원로 399,http://www.jb-shinheung.ms.kr
P10,8332201,전주아중중학교,전북특별자치도 전주시 덕진구 중상보로 16,http://ahjung.ms.kr
P10,8332138,전주아중초등학교,전북특별자치도 전주시 덕진구 인교5길 23,http://www.ajoong.es.kr
P10,8332219,전주양지중학교,전북특별자치도 전주시 완산구 양지2길 11-16,http://yanggi.ms.kr
P10,8332173,전주양지초등학교,전북특별자치도 전주시 완산구 양지2길 11-26,http://school.jbedu.kr/jb-yangji
P10,8332202,전주양현중학교,전북특별자치도 전주시 덕진구 만성북4길 10,http://school.jbedu.kr/yanghyeon/
P10,8332139,전주양현초등학교,전북특별자치도 전주시 덕진구 만성서로 96,https://school.jbedu.kr/yanghyeon-e/M01/
P10,8332174,전주여울초등학교,전북특별자치도 전주시 완산구 고사평8길 11,http://www.yeoul.es.kr
P10,8321081,전주여자고등학교,전북특별자치도 전주시 덕진구 모래내6길 14,https://school.jbedu.kr/jjg
P10,8321211,전주여자고등학교부설방송통신고등학교,전북특별자치도 전주시 덕진구 모래내6길 14,http://www.jjg.hs.kr
P10,8321102,전주영생고등학교,전북특별자치도 전주시 완산구 천잠로 333,http://www.youngsaeng.hs.kr
P10,8321174,전주예술고등학교,전북특별자치도 완주군 구이면 신전길 120,http://www.fineart.hs.kr
P10,8392085,전주예술중학교,전북특별자치도 완주군 구이면 신전길 120,http://www.fineart.ms.kr
P10,8332203,전주오송중학교,전북특별자치도 전주시 덕진구 천마산로 69,http://www.jj-osong.ms.kr
P10,8332140,전주오송초등학교,전북특별자치도 전주시 덕진구 천마산로 87,http://www.osong.es.kr
P10,8332204,전주온고을중학교,전북특별자치도 전주시 덕진구 무삼지로 26,http://jongoul.ms.kr
P10,8332205,전주온빛중학교,전북특별자치도 전주시 덕진구 틀못4길 10,http://www.onbit.ms.kr
P10,8332141,전주온빛초등학교,전북특별자치도 전주시 덕진구 틀못3길 7,http://www.onbit.es.kr
P10,8332175,전주완산서초등학교,전북특별자치도 전주시 완산구 안행로 127,http://www.wss.es.kr
P10,8332176,전주완산초등학교,전북특별자치도 전주시 완산구 매곡로 22,http://www.wansan.es.kr
P10,8332142,전주용덕초등학교,전북특별자치도 전주시 덕진구 용덕길 30,http://cjyongdeok.es.kr/
P10,8332206,전주용소중학교,전북특별자치도 전주시 덕진구 송천로 112,http://www.yongso.ms.kr
P10,8332143,전주용소초등학교,전북특별자치도 전주시 덕진구 송천4길 38,http://yongso.es.kr
P10,8332177,전주용와초등학교,전북특별자치도 전주시 완산구 장승배기로 14,http://www.yongwa.es.kr
P10,8332242,전주용흥중학교,전북특별자치도 전주시 완산구 장승배기로 12,http://www.yongheung.ms.kr
P10,8332178,전주용흥초등학교,전북특별자치도 전주시 완산구 삼천천변1길 16,http://www.jjyh.es.kr
P10,8332221,전주우림중학교,전북특별자치도 전주시 완산구 우전로 119,http://www.woolim.ms.kr
P10,8332179,전주우림초등학교,전북특별자치도 전주시 완산구 소태정로 21,http://www.jjwoolim.es.kr
P10,8332207,전주우아중학교,전북특별자치도 전주시 덕진구 호성로 6,http://www.wooa.ms.kr
P10,8332222,전주우전중학교,전북특별자치도 전주시 완산구 쑥고개로 375-28,http://woojeon.ms.kr
P10,8332180,전주우전초등학교,전북특별자치도 전주시 완산구 우전2길 11,http://www.ujeon.es.kr
P10,8332144,전주원동초등학교,전북특별자치도 전주시 덕진구 원동로 3,https://school.jbedu.kr/wondong
P10,8321221,전주유화학교,전북특별자치도 전주시 덕진구 모래내6길 26-16,http://www.yoohwa.sc.kr
P10,8321223,전주은화학교,전북특별자치도 전주시 완산구 효자로 28-20,https://school.jbedu.kr/eunhwa
P10,8332145,전주인봉초등학교,전북특별자치도 전주시 덕진구 무삼지로 7,http://www.inbong.es.kr
P10,8332146,전주인후초등학교,전북특별자치도 전주시 덕진구 무삼지로 67,http://inhu.es.kr
P10,8332147,전주자연초등학교,전북특별자치도 전주시 덕진구 세병로 150,http://school.jbedu.kr/jayeon
P10,8332148,전주장동초등학교,전북특별자치도 전주시 덕진구 원장동길 91-12,http://www.jangdong.es.kr
P10,8332149,전주전라초등학교,전북특별자치도 전주시 덕진구 심방죽로 24,http://www.jeolla.es.kr
P10,8332150,전주전일초등학교,전북특별자치도 전주시 덕진구 태진로 98,http://www.jeonil.es.kr/
P10,8321086,전주제일고등학교,전북특별자치도 전주시 완산구 관선5길 15,http://jeonjuilgo.hs.kr
P10,8332151,전주조촌초등학교,전북특별자치도 전주시 덕진구 쪽구름로 39,http://www.jochon.es.kr
P10,8332181,전주중산초등학교,전북특별자치도 전주시 완산구 중산중앙로 9-10,http://www.jungsan.es.kr
P10,8321103,전주중앙여자고등학교,전북특별자치도 전주시 덕진구 석소로 25,http://jungang.hs.kr
P10,8332208,전주중앙중학교,전북특별자치도 전주시 덕진구 공북2길 20,http://jb-cjja.ms.kr
P10,8332182,전주중앙초등학교,전북특별자치도 전주시 완산구 경기전길 99,http://www.jb-jungang.es.kr
P10,8332183,전주중인초등학교,전북특별자치도 전주시 완산구 중인1길 80,http://jungin.kr
P10,8332209,전주중학교,전북특별자치도 전주시 덕진구 솔내5길 9,http://www.jeonju.ms.kr
P10,8332184,전주지곡초등학교,전북특별자치도 전주시 완산구 평화로 85,http://jjjigok.es.kr
P10,8332152,전주진북초등학교,전북특별자치도 전주시 덕진구 진북1길 11,https://school.jbedu.kr/jb-jinbuk 
P10,8332185,전주초등학교,전북특별자치도 전주시 완산구 대동로 33,http://www.jeonju.es.kr
P10,8332153,전주초포초등학교,전북특별자치도 전주시 덕진구 초포로 171,http://www.chopo.es.kr
P10,8332154,전주팔복초등학교,전북특별자치도 전주시 덕진구 팔과정로 181,http://www.palbok.es.kr
P10,8332223,전주평화중학교,전북특별자치도 전주시 완산구 평화로 74,http://www.phw.ms.kr
P10,8332186,전주평화초등학교,전북특별자치도 전주시 완산구 꽃밭정로 65,http://www.pyeonghwa.es.kr
P10,8332224,전주풍남중학교,전북특별자치도 전주시 완산구 거마평로 83,http://www.poong-nam.ms.kr
P10,8332187,전주풍남초등학교,전북특별자치도 전주시 완산구 견훤왕궁로 16,http://www.pungnam.es.kr
P10,8332155,전주하가초등학교,전북특별자치도 전주시 덕진구 경동로 11,http://www.haga.es.kr
P10,8332188,전주한들초등학교,전북특별자치도 전주시 완산구 화산천변8길 10,https://school.jbedu.kr/handeul
P10,8321104,전주한일고등학교,전북특별자치도 전주시 완산구 백제대로 442,http://www.hanilgo.hs.kr/
P10,8321105,전주해성고등학교,전북특별자치도 전주시 완산구 계룡산길 88,https://school.jbedu.kr/jhs
P10,8332234,전주해성중학교,전북특별자치도 전주시 완산구 계룡산길 88,http://school.jbedu.kr/hsm
P10,8332210,전주호성중학교,전북특별자치도 전주시 덕진구 배미실마을길 23,https://school.jbedu.kr/hosung/
P10,8332189,전주홍산초등학교,전북특별자치도 전주시 완산구 마전들로30,http://www.hongsan.es.kr
P10,8332190,전주화산초등학교,전북특별자치도 전주시 완산구 따박골7길 20,http://www.jhwasan.es.kr
P10,8332211,전주화정중학교,전북특별자치도 전주시 덕진구 세병로 66,http://www.hjmiddle.kr
P10,8332156,전주화정초등학교,전북특별자치도 전주시 덕진구 세병로 55,http://www.전주화정초등학교.kr
P10,8332191,전주효림초등학교,전북특별자치도 전주시 완산구 강변로 128,https://school.jbedu.kr/jjhyorim 
P10,8332235,전주효문중학교,전북특별자치도 전주시 완산구 용리로 92,https://school.jbedu.kr/hyomoon-m
P10,8332192,전주효문초등학교,전북특별자치도 전주시 완산구 거마평로 105,http://www.hyomoon.es.kr
P10,8332193,전주효자초등학교,전북특별자치도 전주시 완산구 송정로 47,http://school.jbedu.kr/jjhyoja
P10,8332225,전주효정중학교,전북특별자치도 전주시 완산구 안행로 127,http://www.cjhj.ms.kr
P10,8332194,전주효천초등학교,전북특별자치도 전주시 완산구 효천중앙로 31,http://school.jbedu.kr/hyocheon/
P10,8362072,정남초등학교,전북특별자치도 정읍시 정우면 대산1길 90,http://jb-jeongnam.es.kr
P10,8362084,정산중학교,전북특별자치도 정읍시 산내면 능교신기길 12-20,http://jeongsan.ms.kr
P10,8362088,정우중학교,전북특별자치도 정읍시 정우면 양지1길 100-28,http://www.jeongu.ms.kr
P10,8362073,정우초등학교,전북특별자치도 정읍시 정우면 금남길 28-24,http://school.jbedu.kr/ju4u
P10,8321136,정읍고등학교,전북특별자치도 정읍시 정읍사로 594,http://jeonggo.hs.kr
P10,8362049,정읍남초등학교,전북특별자치도 정읍시 남산5길 25,http://ju-nam.es.kr
P10,8362050,정읍동초등학교,전북특별자치도 정읍시 충정로 176,http://www.judong.es.kr
P10,8362051,정읍북초등학교,전북특별자치도 정읍시 명덕1길 41,http://www.buksori.es.kr
P10,8362052,정읍서초등학교,전북특별자치도 정읍시 명륜길 32,http://www.js4u.es.kr/
P10,8362053,정읍수성초등학교,전북특별자치도 정읍시 수성3로 21,http://suseng.es.kr
P10,8321137,정읍여자고등학교,전북특별자치도 정읍시 충정로 56-11,http://www.chongup-gh.hs.kr/
P10,8321138,정읍제일고등학교,전북특별자치도 정읍시 충정로 252,http://www.jjh.hs.kr
P10,8362080,정읍중학교,전북특별자치도 정읍시 정읍사로 569,http://jeongeup.ms.kr
P10,8362054,정읍초등학교,전북특별자치도 정읍시 마곡로 33,http://jeongeup.es.kr
P10,8362081,정일중학교,전북특별자치도 정읍시 충정로 511,https://school.jbedu.kr/jeongil-m
P10,8362055,정일초등학교,전북특별자치도 정읍시 정문들목길 26-19,http://www.jeongil.es.kr
P10,8321145,정주고등학교,전북특별자치도 정읍시 정주1길 42,http://jb-chongju.hs.kr
P10,8402029,조림초등학교,전북특별자치도 진안군 정천면 봉학로 52,http://www.jres.es.kr
P10,8382066,종정초등학교,전북특별자치도 김제시 백산면 종정1길 143,http://jongjeong.es.kr
P10,8462043,주산초등학교,전북특별자치도 부안군 주산면 주산초교길 86-11,http://www.jb-jusan.es.kr
P10,8372058,주생초등학교,전북특별자치도 남원시 주생면 소지길 21-5,http://jusaeng.es.kr
P10,8402040,주천중학교,전북특별자치도 진안군 주천면 동상주천로 2267,http://chuchn.ms.kr
P10,8402030,주천초등학교,전북특별자치도 진안군 주천면 동상주천로 2225,https://school.jbedu.kr/chuchon
P10,8382074,죽산초등학교,전북특별자치도 김제시 죽산면 죽산2길 13,http://jb-juksan.es.kr
P10,8321204,줄포자동차공업고등학교,전북특별자치도 부안군 줄포면 우포로 10,https://school.jbedu.kr/jpm
P10,8462055,줄포중학교,전북특별자치도 부안군 줄포면 부안로 938,http://joolpo.ms.kr
P10,8462044,줄포초등학교,전북특별자치도 부안군 줄포면 줄포초교길 16,http://www.julpo.es.kr
P10,8432043,지사중학교,전북특별자치도 임실군 지사면 충효로 2469,http://www.jisa.ms.kr
P10,8432033,지사초등학교,전북특별자치도 임실군 지사면 방계3길 10,http://www.jisa.es.kr
P10,8321167,지평선고등학교,전북특별자치도 김제시 성덕면 성동길 183-4,https://school.jbedu.kr/jipyeongseon-h
P10,8382092,지평선중학교,전북특별자치도 김제시 성덕면 성동길 183-4,http://jipyeongseon.kr
P10,8321134,진경여자고등학교,전북특별자치도 익산시 황등서로 40-92,http://school.jbedu.kr/jingyeong/
P10,8352167,진경여자중학교,전북특별자치도 익산시 황등면 황등서로 104,http://jingyeong.ms.kr
P10,8382076,진봉초등학교,전북특별자치도 김제시 진봉면 진봉로 302,http://www.jinbong.es.kr
P10,8332238,진북고등공민학교,전북특별자치도교육청전주시 덕진구 숲정이3길 35,http://
P10,8402037,진성중학교,전북특별자치도 진안군 성수면 관진로 719,http://www.jinsung.ms.kr
P10,8402031,진안여자중학교,전북특별자치도 진안군 진안읍 어영골길 33,http://www.jinangirls.ms.kr
P10,8321177,진안제일고등학교,전북특별자치도 진안군 진안읍 대광3길 25-5,http://jajeil.hs.kr
P10,8402019,진안중앙초등학교,전북특별자치도 진안군 진안읍 학천변길 37-6,http://www.jaja.es.kr
P10,8402032,진안중학교,전북특별자치도 진안군 진안읍 상역로 86,http://www.jinan.ms.kr
P10,8402020,진안초등학교,전북특별자치도 진안군 진안읍 중앙로 55,http://www.jinan.es.kr
P10,8462031,창북초등학교,전북특별자치도 부안군 계화면 창북중앙길 115,http://www.changbuk.es.kr/
P10,8342114,창오초등학교,전북특별자치도 군산시 성산면 동군산로 393,http://www.kschango.es.kr
P10,8352136,천서초등학교,전북특별자치도 익산시 춘포면 천서길 221,http://cheonseo.es.kr
P10,8422029,천천중학교,전북특별자치도 장수군 천천면 춘송길 47,http://www.chonchon.ms.kr
P10,8422022,천천초등학교,전북특별자치도 장수군 천천면 송탄로 22,http://www.ces.es.kr
P10,8392059,청명초등학교,전북특별자치도 완주군 구이면 구이로 1712,http://jb-cheongmyeong.es.kr
P10,8392047,청완초등학교,전북특별자치도 완주군 봉동읍 완주산단9로 80,https://school.jbedu.kr/cheongwan
P10,8382057,청운초등학교,전북특별자치도 김제시 금구면 황토로 168-30,http://www.chung-un.es.kr
P10,8432044,청웅중학교,전북특별자치도 임실군 청웅면 청웅로 131-7,https://school.jbedu.kr/chwoong
P10,8432034,청웅초등학교,전북특별자치도 임실군 청웅면 청웅로 188,http://www.chung-w.es.kr
P10,8382086,청하중학교,전북특별자치도 김제시 청하면 청하6길 68,http://www.chongha.ms.kr
P10,8382077,청하초등학교,전북특별자치도 김제시 청하면 대청4길 25,http://www.cheong-ha.es.kr
P10,8382068,초처초등학교,전북특별자치도 김제시 봉남면 초처로 233,http://choche0123.es.kr
P10,8352137,춘포초등학교,전북특별자치도 익산시 춘포면 춘포로 408,http://www.chunpo.es.kr
P10,8382065,치문초등학교,전북특별자치도 김제시 백구면 유강11길 43,http://chimun.es.kr
P10,8321139,칠보고등학교,전북특별자치도 정읍시 칠보면 건흥길 26-5,http://chilbo.hs.kr
P10,8362089,칠보중학교,전북특별자치도 정읍시 칠보면 검단1길 53,http://www.chilbo.ms.kr
P10,8362076,칠보초등학교,전북특별자치도 정읍시 칠보면 칠보중앙로 130,http://chilbo.es.kr
P10,8392060,태봉초등학교,전북특별자치도 완주군 구이면 덕평로 289,https://school.jbedu.kr/jb-taebong
P10,8321146,태인고등학교,전북특별자치도 정읍시 태인면 석지로 1469,http://www.taein.hs.kr
P10,8362097,태인중학교,전북특별자치도 정읍시 태인면 석지로 1469,http://taein.ms.kr
P10,8362077,태인초등학교,전북특별자치도 정읍시 태인면 동헌길 16,http://jb-taein.es.kr
P10,8442033,팔덕초등학교,전북특별자치도 순창군 팔덕면 강천로 328,http://www.paldeok.es.kr
P10,8321185,푸른꿈고등학교,전북특별자치도 무주군 안성면 진성로 2312-9,http://www.purunkum.hs.kr
P10,8442034,풍산초등학교,전북특별자치도 순창군 풍산면 금풍로 997-10,http://www.jb-pungsan.es.kr
P10,8462057,하서중학교,전북특별자치도 부안군 하서면 변산로 852,http://www.haseo.ms.kr/
P10,8462047,하서초등학교,전북특별자치도 부안군 하서면 서당로 99,http://www.haseocho.es.kr
P10,8321241,학력인정군산평화고등학교,전북특별자치도 군산시 오룡로 9,http://peace.hs.kr/
P10,8342150,학력인정군산평화중학교,전북특별자치도 군산시 오룡로 9,http://peace.hs.kr/
P10,8321243,학력인정남일고등학교,전북특별자치도 정읍시 감곡면 백산감산로 706,http://www.namil.hs.kr/ 
P10,8362100,학력인정남일중학교,전북특별자치도 정읍시 감곡면 백산감산로 706,http://
P10,8362099,학력인정남일초등학교,전북특별자치도 정읍시 감곡면 백산감산로 706,http://
P10,8321217,학력인정인화고등학교,전북특별자치도 임실군 오수면 오산2길 19,http://
P10,8432045,학력인정인화중학교,전북특별자치도 임실군 오수면 오산2길 19,http://
P10,8432035,학력인정인화초등학교,전북특별자치도 임실군 오수면 오산2길 19,http://
P10,8321242,학력인정전북특별자치도립여성고등학교,전북특별자치도 전주시 덕진구 송천중앙로 70,http://www.jbwss.sc.kr/
P10,8332241,학력인정전북특별자치도립여성중학교,전북특별자치도 전주시 덕진구 송천중앙로 70,http://www.jbwss.sc.kr/
P10,8321239,학력인정진북고등학교,전북특별자치도 전주시 덕진구 숲정이3길 35-1,http://www.jinbuk.hs.kr
P10,8321240,학력인정진북고등학교(2년제),전북특별자치도 전주시 덕진구 숲정이3길 35-1,http://www.jinbuk.hs.kr
P10,8362092,학산중학교,전북특별자치도 정읍시 학산로 89,http://haksan.ms.kr/
P10,8321175,한국게임과학고등학교,전북특별자치도 완주군 운주면 대둔산로 1336,https://school.jbedu.kr/game
P10,8321153,한국경마축산고등학교,전북특별자치도 남원시 운봉읍 황산로 952,https://school.jbedu.kr/horseman
P10,8321233,한국기술부사관고등학교,전북특별자치도 진안군 진안읍 상역로 96,http://jinan.hs.kr
P10,8321190,한국마사고등학교,전북특별자치도 장수군 장계면 명덕길 14,http://www.koreamasa.hs.kr
P10,8321084,한국전통문화고등학교,전북특별자치도 전주시 완산구 중인1길 68-13,http://www.khch.hs.kr
P10,8321193,한국치즈과학고등학교,전북특별자치도 임실군 강진면 갈담3길 48,http://www.kcs.hs.kr
P10,8321180,한국한방고등학교,전북특별자치도 진안군 진안읍 임진로 2765,http://www.khb.hs.kr/
P10,8321113,한들고등학교,전북특별자치도 군산시 대야면 만자로 60,http://handeul.hs.kr
P10,8382080,한들중학교,전북특별자치도 김제시 중앙로 137,https://school.jbedu.kr/handeul-m 
P10,8321169,한별고등학교,전북특별자치도 완주군 삼례읍 충혼안길 20,http://www.hanbyeol.hs.kr
P10,8362056,한솔초등학교,전북특별자치도 정읍시 학산로 69,http://hansol-1.es.kr
P10,8321225,한울학교,전북특별자치도 남원시 이백면 이백로 315,http://hanul.sc.kr/index.jsp
P10,8352157,함라중학교,전북특별자치도 익산시 함라면 함낭로 61-18,http://www.hamra.ms.kr
P10,8352138,함라초등학교,전북특별자치도 익산시 함라면 함라1길 66,http://www.hamra.es.kr
P10,8321123,함열고등학교,전북특별자치도 익산시 함열읍 와리3길 19-3,http://hamyol.hs.kr
P10,8321135,함열여자고등학교,전북특별자치도 익산시 익산대로 1852,http://hygchs.hs.kr
P10,8352164,함열여자중학교,전북특별자치도 익산시 함열읍 정자길 31,http://hamyol60.ms.kr
P10,8352150,함열중학교,전북특별자치도 익산시 함열읍 함열3길 37,http://www.hamyeol.ms.kr/
P10,8352114,함열초등학교,전북특별자치도 익산시 함열읍 함열8길 2,http://hamyol.es.kr
P10,8321198,해리고등학교,전북특별자치도 고창군 해리면 해리중앙로 146,http://www.haeri.hs.kr/
P10,8452057,해리중학교,전북특별자치도 고창군 해리면 해리중앙로 120,http://haeri.ms.kr
P10,8452047,해리초등학교,전북특별자치도 고창군 해리면 해리중앙로 152,http://www.haerii.es.kr
P10,8342103,해성초등학교,전북특별자치도 군산시 옥성남길 21,http://www.hessung.es.kr
P10,8462048,행안초등학교,전북특별자치도 부안군 행안면 월륜길 18,http://ha.es.kr/
P10,8321148,호남고등학교,전북특별자치도 정읍시 정읍남로 1364-13,http://www.honam.hs.kr
P10,8321106,호남제일고등학교,전북특별자치도 전주시 완산구 서원로 53,http://school.jbedu.kr/no1
P10,8362093,호남중학교,전북특별자치도 정읍시 정읍남로 1364-13,http://honam.ms.kr
P10,8392084,화산중학교,전북특별자치도 완주군 화산면 화산로 874,http://jb-hs.ms.kr
P10,8392072,화산초등학교,전북특별자치도 완주군 화산면 화산로 830,http://www.whasan.es.kr
P10,8382054,황강초등학교,전북특별자치도 김제시 공덕면 유강4길 94,http://www.hg.es.kr
P10,8352140,황등남초등학교,전북특별자치도 익산시 황등면 황등서로 44,http://www.hnam.es.kr
P10,8352166,황등중학교,전북특별자치도 익산시 황등면 황금로 18,http://hdms.ms.kr
P10,8352141,황등초등학교,전북특별자치도 익산시 황등면 황금로 17-6,http://school.jbedu.kr/hwangdeung/
P10,8382079,황산초등학교,전북특별자치도 김제시 황산면 용마로 75,http://www.hwangsan.es.kr
P10,8342144,회현중학교,전북특별자치도 군산시 회현면 대위로 426,http://www.hoehyun.ms.kr
P10,8342128,회현초등학교,전북특별자치도 군산시 회현면 회현로 139,https://school.jbedu.kr/hoehyun
P10,8452058,흥덕중학교,전북특별자치도 고창군 흥덕면 잿말길 21,http://www.hungdk.ms.kr
